99,12,8,2,23,47,1,34,17,54,21,19,7,15,9,41,24,31,77,51,42,3,11,78,43,38,48,22,4,45,14,5,6,20,71,10,16,-1,-1,-1
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
33.853,34.115,34.114,33.998,33.656,33.834,33.788,34.258,34.06,33.791,33.655,33.757,33.404,33.939,33.147,33.603,33.853,33.584,33.371,33.559,33.574,33.882,33.869,33.099,33.405,34.274,33.784,52.906,33.716,33.717,33.938,34.171,33.552,33.536,33.913,33.818,33.768,-1.0,-1.0,-1.0
139.574,52.976,47.278,54.242,71.701,65.87,60.545,48.873,50.115,60.831,80.827,54.876,62.129,63.775,68.758,56.363,53.471,105.752,148.962,62.968,80.243,354.858,55.399,108.618,80.998,49.387,381.582,67.39,55.873,423.631,51.24,48.24,57.579,94.643,63.318,365.548,121.204,-1.0,-1.0,-1.0
58.303,101.625,102.123,101.297,103.903,96.688,97.972,102.684,102.626,98.327,85.949,101.04,98.404,97.363,164.318,100.877,101.515,63.612,128.83,108.28,155.987,58.658,100.914,63.708,149.307,102.583,380.029,75.729,101.198,69.132,102.613,102.253,100.118,407.637,97.339,125.746,-1.0,-1.0,-1.0,-1.0
150.924,98.355,99.724,98.539,122.139,98.48,99.225,99.001,97.939,98.713,101.495,99.326,98.369,98.738,66.048,170.514,98.465,146.505,92.696,130.734,64.183,164.463,98.111,174.144,67.2,98.916,89.508,98.581,99.411,166.214,98.138,99.17,99.098,101.769,98.287,205.523,-1.0,-1.0,-1.0,-1.0
61.209,107.14,107.83,108.108,76.628,107.502,108.433,107.397,107.484,108.533,102.797,108.503,108.334,107.251,157.251,53.468,107.604,57.539,118.882,77.218,70.787,56.886,108.397,62.268,136.96,107.81,71.194,107.458,107.964,74.628,107.285,107.703,107.78,128.678,108.217,55.249,-1.0,-1.0,-1.0,-1.0
81.844,120.029,119.86,119.128,135.834,118.72,117.72,120.195,120.321,117.938,119.057,118.929,116.978,118.687,56.04,183.535,119.515,140.864,113.442,116.182,203.63,123.782,118.875,82.155,61.573,120.43,32.589,118.684,118.798,119.619,120.297,119.848,118.563,122.07,117.764,95.415,-1.0,-1.0,-1.0,-1.0
198.903,119.299,119.409,119.41,95.867,128.599,127.864,119.233,119.051,113.915,113.082,118.768,127.703,114.867,185.41,59.577,119.333,92.201,120.795,108.217,57.54,91.045,119.15,187.179,107.825,118.853,30.733,111.625,118.985,69.498,118.911,119.584,128.811,68.379,129.169,74.046,-1.0,-1.0,-1.0,-1.0
60.175,119.68,119.59,119.542,119.972,113.007,114.657,119.782,119.887,132.579,121.228,120.357,115.594,121.433,54.108,150.72,119.583,119.454,116.378,120.822,98.69,72.524,119.817,61.966,147.194,120.268,30.305,129.866,120.361,33.151,119.974,119.495,115.127,34.479,113.649,33.989,-1.0,-1.0,-1.0,-1.0
93.995,107.203,106.174,107.963,116.429,106.085,105.638,106.457,106.611,107.138,116.246,108.567,105.868,107.7,93.555,76.762,107.589,116.928,78.865,115.641,112.121,32.918,108.241,108.997,96.117,106.609,30.817,107.007,108.175,31.884,107.084,106.459,105.807,1274.934,106.042,31.966,-1.0,-1.0,-1.0,-1.0
75.287,92.666,96.853,90.811,77.753,83.399,86.538,95.294,94.787,81.002,79.398,88.723,85.097,87.529,74.801,70.702,91.889,77.005,33.294,81.946,76.317,30.609,90.05,72.052,72.996,94.077,30.752,82.184,88.37,31.862,93.343,96.05,85.92,49.698,84.324,31.943,-1.0,-1.0,-1.0,-1.0
32.951,33.871,33.978,33.822,33.388,33.669,33.758,33.918,33.829,33.522,33.39,33.739,33.716,33.925,32.774,32.52,33.749,33.118,30.809,32.99,33.246,30.474,33.702,32.553,32.916,33.875,30.789,33.56,33.738,31.755,33.831,33.743,33.802,31.836,33.812,32.092,-1.0,-1.0,-1.0,-1.0
30.94,30.773,30.654,30.792,30.737,30.874,30.596,30.796,30.707,30.789,30.94,30.827,30.642,31.004,30.631,30.402,30.689,30.945,30.41,30.781,31.112,30.711,30.759,30.699,30.562,30.781,30.661,30.921,30.889,31.682,30.675,30.881,30.644,31.548,30.794,32.165,-1.0,-1.0,-1.0,-1.0
30.467,30.564,30.511,30.572,30.525,30.917,30.391,30.518,30.55,30.456,30.722,30.612,30.416,30.927,30.573,30.386,30.541,30.626,30.69,30.418,30.669,30.524,30.447,30.487,30.459,30.559,30.755,30.659,30.502,31.625,30.542,30.527,30.612,31.489,30.338,32.142,-1.0,-1.0,-1.0,-1.0
30.784,30.643,30.669,30.796,30.255,30.418,30.894,30.648,30.703,30.348,30.394,30.451,30.805,30.952,30.501,30.79,30.642,30.842,31.175,30.111,30.815,30.862,30.73,30.825,30.595,30.648,30.829,30.253,30.506,31.59,30.521,30.637,30.625,31.482,30.358,32.156,-1.0,-1.0,-1.0,-1.0
30.912,30.409,30.488,30.628,30.634,30.284,30.618,30.519,30.611,30.695,30.61,31.083,30.606,30.873,30.57,30.563,30.571,30.86,31.03,30.169,30.684,30.818,30.66,30.617,30.903,30.745,31.088,30.666,30.754,31.647,30.583,30.535,31.447,31.497,30.709,32.279,-1.0,-1.0,-1.0,-1.0
30.79,30.609,30.746,30.341,30.715,30.534,30.122,30.606,30.605,30.572,30.642,30.552,30.576,31.176,30.994,30.709,30.604,31.044,30.823,30.697,31.087,30.85,30.457,31.121,31.077,30.809,30.773,30.588,30.579,31.692,30.582,30.461,31.063,31.554,30.501,32.472,-1.0,-1.0,-1.0,-1.0
30.652,30.596,30.368,30.7,30.924,31.312,30.692,30.556,30.657,30.979,30.856,30.391,31.185,30.84,30.796,30.822,30.65,30.877,30.781,30.664,31.437,30.716,30.722,31.065,31.82,31.053,30.652,31.047,31.429,31.765,30.613,30.605,30.839,31.579,30.858,32.536,-1.0,-1.0,-1.0,-1.0
30.493,30.451,30.533,30.458,30.532,30.669,30.383,30.47,30.46,30.369,30.552,30.384,30.504,30.9,30.517,30.827,30.465,30.706,30.566,30.824,30.969,30.529,30.507,30.706,31.301,30.534,30.636,30.534,30.638,31.771,30.609,30.517,30.556,31.567,30.208,32.595,-1.0,-1.0,-1.0,-1.0
30.521,30.398,30.425,30.484,30.464,30.634,30.492,30.477,30.403,30.384,30.54,30.485,30.397,30.851,30.775,30.915,30.456,30.484,30.64,30.871,30.761,30.877,30.461,30.658,31.149,30.307,30.746,30.374,30.57,31.696,30.489,30.459,30.973,31.594,30.472,32.552,-1.0,-1.0,-1.0,-1.0
30.575,30.514,30.504,30.518,30.263,29.976,30.481,30.473,30.597,30.373,30.642,30.562,30.257,30.84,31.021,30.973,30.6,30.869,30.826,30.714,30.69,30.921,30.378,30.641,31.186,30.49,36.977,30.172,29.883,31.702,30.446,30.509,30.903,34.12,30.581,32.628,-1.0,-1.0,-1.0,-1.0
30.463,30.42,30.718,30.417,30.542,30.365,30.504,30.56,30.404,30.643,30.254,30.411,30.206,31.063,30.696,30.916,30.368,30.784,30.553,30.629,30.964,30.603,30.547,30.782,31.233,30.668,59.281,30.507,30.669,31.77,30.519,30.455,30.973,40.511,30.391,32.652,-1.0,-1.0,-1.0,-1.0
30.525,30.59,30.576,30.654,30.485,30.548,30.566,30.64,30.634,30.452,30.39,30.52,30.506,30.613,30.555,30.667,30.667,30.613,30.414,30.86,30.751,30.4,30.506,30.535,31.267,30.624,93.379,30.1,30.468,40.486,30.557,30.551,30.835,93.129,30.509,42.802,-1.0,-1.0,-1.0,-1.0
30.318,30.267,30.559,30.512,30.403,30.56,30.374,30.537,30.54,30.205,30.403,30.388,30.428,30.803,30.371,31.05,30.524,30.444,30.335,30.61,30.754,34.96,30.409,30.91,31.44,30.445,92.104,30.797,30.162,48.141,30.427,30.579,30.536,91.779,30.755,40.098,-1.0,-1.0,-1.0,-1.0
30.354,30.481,30.418,30.432,30.284,30.372,30.491,30.405,30.405,30.617,30.616,30.44,30.39,31.071,30.319,30.893,30.376,30.45,35.078,30.493,30.823,60.151,30.474,30.653,31.146,30.797,105.374,30.459,30.305,90.414,30.443,30.256,30.357,97.12,30.677,163.066,-1.0,-1.0,-1.0,-1.0
35.23,30.37,30.521,33.615,32.999,34.803,30.533,30.564,78.67,33.967,35.425,33.334,30.994,37.355,34.964,37.607,33.207,34.906,60.32,36.169,37.604,92.651,30.619,36.241,36.323,35.116,109.108,34.309,33.53,89.1,30.783,30.692,36.253,121.269,33.398,49.657,-1.0,-1.0,-1.0,-1.0
60.122,55.16,57.094,59.322,59.993,59.065,58.365,57.724,64.127,60.079,60.115,59.096,59.882,59.208,60.129,59.243,58.604,60.003,92.549,59.452,59.262,119.843,59.36,59.395,57.809,59.49,88.836,60.12,59.475,194.937,58.942,57.133,59.435,100.719,60.112,93.916,-1.0,-1.0,-1.0,-1.0
92.137,93.268,91.98,90.856,91.502,92.605,92.712,91.673,95.709,90.972,91.307,90.526,91.606,94.09,92.142,94.058,90.756,92.808,67.585,93.22,94.291,93.16,92.179,93.273,94.304,93.05,32.949,91.69,91.253,53.937,91.012,91.611,92.916,87.288,91.947,86.451,-1.0,-1.0,-1.0,-1.0
191.694,99.949,100.045,101.791,98.347,98.581,100.163,100.042,55.995,98.613,100.834,99.414,110.533,98.256,187.198,159.274,101.156,135.798,112.063,99.542,180.271,92.907,99.913,149.068,173.349,100.469,30.854,99.704,98.316,55.269,100.06,100.05,160.373,35.987,98.744,88.378,-1.0,-1.0,-1.0,-1.0
49.61,109.299,109.298,115.185,110.89,111.51,109.628,109.665,111.631,111.301,113.352,110.855,106.482,109.75,47.914,56.727,118.054,78.546,49.278,114.832,50.077,91.026,110.025,63.83,52.162,120.592,30.62,112.444,110.697,33.578,109.47,109.391,55.626,59.257,111.774,33.825,-1.0,-1.0,-1.0,-1.0
67.962,103.083,102.495,95.062,99.076,97.201,101.575,102.126,92.62,99.005,94.044,99.959,95.779,92.448,74.878,90.969,94.129,97.046,78.382,89.947,75.445,33.793,101.078,90.445,76.093,88.221,30.548,96.389,100.059,31.968,102.313,102.613,88.756,93.146,98.364,31.726,-1.0,-1.0,-1.0,-1.0
90.342,96.564,96.163,92.39,94.17,93.213,94.693,95.808,90.564,93.293,92.125,94.43,92.664,92.177,89.802,87.416,92.429,88.027,90.813,91.342,88.18,31.143,94.363,91.712,90.199,90.923,30.368,92.809,93.904,31.926,95.094,96.423,91.488,101.324,92.864,31.642,-1.0,-1.0,-1.0,-1.0
33.708,33.73,33.737,33.532,33.739,33.685,33.725,33.739,33.263,33.775,33.466,33.778,33.582,33.857,32.924,32.639,33.546,32.552,33.827,33.212,33.488,30.607,33.696,33.477,33.187,33.26,30.432,33.594,33.707,31.699,33.709,33.668,33.7,90.415,33.718,31.855,-1.0,-1.0,-1.0,-1.0
30.827,30.562,30.548,30.673,30.613,30.504,30.609,30.61,30.752,30.613,30.675,30.563,30.671,30.929,30.778,30.718,30.406,30.834,30.781,30.656,31.194,30.323,30.642,30.736,30.79,30.539,30.679,30.671,30.628,31.403,30.527,30.65,30.74,99.078,30.606,31.925,-1.0,-1.0,-1.0,-1.0
30.448,30.584,30.325,30.465,30.383,30.302,30.291,30.293,30.418,30.512,30.496,30.231,30.311,30.676,30.339,30.704,30.29,30.652,30.537,30.472,31.406,30.505,30.45,30.592,30.325,30.519,30.47,30.486,30.41,31.512,30.582,30.538,30.369,110.741,30.497,32.041,-1.0,-1.0,-1.0,-1.0
30.272,30.347,30.356,30.442,30.309,30.325,30.344,30.353,30.398,30.552,30.502,30.424,30.296,30.416,30.397,30.384,30.343,30.205,30.442,30.326,31.624,30.58,30.402,30.423,30.413,30.502,30.497,30.286,30.533,31.403,30.408,30.377,30.317,107.037,30.578,31.645,-1.0,-1.0,-1.0,-1.0
30.373,30.403,30.444,30.187,30.365,30.414,30.432,30.405,30.305,30.534,30.475,30.389,30.278,30.37,30.273,30.307,30.377,30.392,30.394,30.217,31.399,30.648,30.396,30.312,30.468,30.265,30.901,30.227,30.358,31.541,30.391,30.409,30.451,72.637,30.603,31.797,-1.0,-1.0,-1.0,-1.0
30.201,30.413,30.384,30.365,30.472,30.42,30.412,30.435,30.363,30.43,30.243,30.427,30.529,30.532,30.313,30.499,30.503,30.307,30.265,30.392,31.358,30.471,30.464,30.329,30.518,30.081,30.906,30.457,30.444,31.594,30.456,30.431,30.199,33.594,30.151,31.981,-1.0,-1.0,-1.0,-1.0
30.38,30.445,30.441,30.41,30.475,30.467,30.473,30.428,30.628,30.509,30.601,30.441,30.373,30.405,30.532,30.593,30.378,30.532,30.338,30.694,31.344,30.499,30.483,30.555,30.901,30.493,30.57,30.479,30.48,31.412,30.446,30.466,30.633,31.073,30.503,32.145,-1.0,-1.0,-1.0,-1.0
30.557,30.522,30.51,30.57,30.513,30.504,30.445,30.513,30.636,30.433,30.618,30.481,30.588,30.546,30.525,30.54,30.566,30.495,30.692,30.691,31.7,30.846,30.503,30.596,30.438,30.371,30.504,30.542,30.554,31.397,30.472,30.456,30.272,32.236,30.682,32.226,-1.0,-1.0,-1.0,-1.0
30.401,30.394,30.424,30.488,30.529,30.527,30.432,30.406,30.511,30.51,30.704,30.505,30.514,30.464,30.4,30.459,30.494,30.679,30.68,30.391,31.998,30.648,30.476,30.357,30.827,30.466,30.541,30.514,30.476,31.542,30.506,30.437,30.31,31.111,30.48,32.303,-1.0,-1.0,-1.0,-1.0
30.187,30.601,30.602,30.616,30.465,30.389,30.519,30.472,30.378,30.539,30.576,30.42,30.29,30.338,30.502,30.797,30.526,30.492,30.294,30.444,31.636,30.611,30.431,30.534,30.773,30.363,30.833,30.584,30.602,31.431,30.466,30.568,30.524,31.255,30.582,32.361,-1.0,-1.0,-1.0,-1.0
30.886,30.391,30.416,30.646,30.497,30.564,30.39,30.45,30.888,30.975,30.926,30.41,30.532,30.845,30.448,30.561,30.577,30.438,30.792,30.541,31.81,30.466,30.51,30.932,31.548,30.559,30.543,30.359,30.7,31.556,30.477,30.444,30.45,31.511,30.588,32.38,-1.0,-1.0,-1.0,-1.0
30.285,30.301,30.194,30.426,30.497,30.47,30.388,30.263,30.063,30.358,30.491,30.429,30.384,30.23,30.296,30.617,30.455,30.38,30.48,30.333,31.523,30.651,30.297,30.437,30.972,30.671,30.378,30.349,30.515,31.441,30.238,30.248,30.398,31.465,30.331,32.45,-1.0,-1.0,-1.0,-1.0
30.564,30.156,30.729,30.392,30.345,30.373,30.238,30.096,30.512,30.536,30.119,30.627,30.382,30.655,30.51,30.643,30.326,30.459,30.268,30.696,31.453,30.953,30.577,30.559,31.005,30.329,30.51,30.483,30.482,31.629,30.75,30.125,30.242,31.487,30.456,32.526,-1.0,-1.0,-1.0,-1.0
30.621,30.413,30.197,30.576,30.716,30.578,30.402,30.333,30.258,30.499,30.409,29.985,30.801,30.278,30.561,30.437,30.788,30.469,30.447,30.512,31.457,30.385,30.502,30.45,31.157,30.661,30.587,30.651,30.742,31.512,30.783,30.217,30.724,31.598,30.506,32.962,-1.0,-1.0,-1.0,-1.0
30.514,30.14,30.049,30.438,30.313,30.074,30.185,30.167,30.549,30.579,30.47,29.989,30.537,30.712,30.7,30.575,30.578,30.338,30.595,30.481,31.726,30.526,29.814,30.598,31.257,30.677,30.736,30.28,30.586,31.456,30.045,30.22,30.499,50.331,30.449,32.776,-1.0,-1.0,-1.0,-1.0
30.576,30.178,30.386,30.182,29.917,29.952,30.243,30.31,30.379,30.461,30.518,30.43,30.071,30.801,30.686,30.449,30.06,30.891,30.531,30.431,31.488,30.466,30.038,30.605,31.388,30.392,32.865,30.139,30.276,31.506,29.939,30.347,30.143,262.758,30.318,32.27,-1.0,-1.0,-1.0,-1.0
30.285,30.146,30.073,29.92,29.915,30.046,30.228,30.128,30.509,30.438,30.232,30.07,29.855,30.448,30.532,30.506,29.863,30.41,30.441,30.332,31.393,30.655,30.242,30.494,31.408,30.225,52.255,29.782,30.006,31.51,30.071,30.115,30.003,47.665,29.956,32.897,-1.0,-1.0,-1.0,-1.0
30.362,30.358,30.273,29.971,30.187,30.343,30.516,30.221,30.017,30.12,30.318,30.301,29.973,30.444,30.351,30.521,29.997,30.413,30.453,29.95,31.556,30.643,30.215,30.428,31.434,29.941,94.228,30.039,29.958,35.81,30.299,30.401,29.969,32.003,30.022,52.223,-1.0,-1.0,-1.0,-1.0
30.207,30.148,30.222,30.085,30.227,30.51,30.185,30.318,30.048,30.148,30.183,29.926,30.482,30.564,30.284,30.601,30.234,30.611,30.413,30.099,31.648,32.697,30.212,30.385,31.592,30.037,96.964,30.383,29.992,38.409,30.121,30.298,30.297,31.57,29.957,94.001,-1.0,-1.0,-1.0,-1.0
30.129,30.264,30.495,30.131,29.974,30.284,30.063,30.379,29.988,29.884,30.103,30.409,30.174,30.353,30.359,30.617,30.175,30.508,30.534,30.058,31.506,52.225,30.083,30.469,31.643,30.089,127.266,29.907,30.14,315.164,30.122,30.183,30.304,31.634,30.017,93.371,-1.0,-1.0,-1.0,-1.0
30.499,30.603,30.692,30.318,30.694,30.446,30.364,30.408,30.247,30.096,30.621,30.533,30.301,30.938,30.563,31.635,30.225,31.244,30.743,30.006,33.31,93.883,30.804,30.615,34.303,30.098,78.781,30.682,30.268,79.315,30.581,30.452,30.235,31.723,30.324,144.587,-1.0,-1.0,-1.0,-1.0
52.517,47.441,48.016,50.378,48.722,49.723,47.824,46.861,52.427,51.851,52.137,48.037,50.062,52.959,52.419,51.738,48.632,52.986,52.612,51.786,37.294,77.565,81.915,52.555,44.736,51.275,106.264,49.25,51.548,101.405,48.415,47.76,51.077,31.809,50.786,71.691,-1.0,-1.0,-1.0,-1.0
95.821,91.733,92.059,94.589,92.739,93.811,92.113,91.779,95.077,96.211,95.771,92.134,94.297,95.116,95.929,165.638,93.448,95.012,95.633,95.343,162.511,37.848,74.788,95.726,93.841,95.459,88.032,93.691,94.749,88.45,92.712,91.71,94.843,31.927,94.691,93.843,-1.0,-1.0,-1.0,-1.0
113.401,99.765,101.785,100.44,101.712,101.549,100.722,100.024,108.588,99.619,99.47,101.361,113.782,98.727,180.064,50.179,101.881,118.01,114.296,100.485,49.719,100.135,112.477,94.145,151.75,100.098,36.732,100.695,100.16,47.106,101.427,100.267,138.511,32.048,115.785,90.876,-1.0,-1.0,-1.0,-1.0
85.347,99.959,98.936,105.416,99.212,98.42,99.407,100.021,89.268,100.626,98.44,98.869,89.238,102.094,46.591,141.126,98.994,81.471,83.837,104.644,140.972,91.835,82.679,98.216,50.918,98.903,59.883,102.153,102.08,49.523,99.123,99.865,69.954,32.274,87.119,36.703,-1.0,-1.0,-1.0,-1.0
102.695,99.831,100.683,103.496,100.44,101.092,100.096,99.616,100.7,101.649,100.664,100.936,100.548,104.036,81.699,53.89,100.752,102.65,102.896,102.804,51.918,98.062,116.047,118.045,101.042,100.042,92.623,99.911,101.23,158.681,100.433,99.999,103.335,31.71,101.137,61.22,-1.0,-1.0,-1.0,-1.0
101.362,108.778,107.383,99.974,106.638,105.3,108.37,109.45,104.287,102.506,104.39,107.854,104.37,98.543,97.765,91.236,106.521,100.232,101.232,99.211,91.017,91.109,95.094,95.994,97.794,104.512,100.916,105.12,102.362,66.476,107.793,108.942,98.051,31.748,101.889,93.514,-1.0,-1.0,-1.0,-1.0
92.495,98.182,96.571,91.921,95.939,95.434,97.087,98.072,94.186,92.455,92.941,96.562,93.502,90.879,90.069,90.865,95.33,91.235,91.906,91.382,90.086,34.411,85.251,89.575,90.388,94.792,91.119,94.849,93.25,59.131,95.682,97.19,90.741,31.823,94.009,101.024,-1.0,-1.0,-1.0,-1.0
33.184,33.315,33.231,32.789,33.337,33.091,33.26,33.098,33.094,33.137,33.016,33.323,33.072,34.875,33.433,36.379,33.188,33.147,33.165,33.325,33.977,61.729,32.713,35.702,33.75,33.178,99.48,33.162,33.195,173.153,33.44,33.342,33.219,31.863,33.274,92.334,-1.0,-1.0,-1.0,-1.0
59.616,52.713,54.437,59.158,55.759,55.307,53.157,52.191,57.313,60.024,58.487,54.732,58.252,62.732,62.876,60.294,56.135,60.594,60.658,60.932,61.842,93.427,62.203,61.244,62.504,56.491,137.556,56.889,58.761,62.013,56.432,53.862,61.887,31.787,57.647,108.182,-1.0,-1.0,-1.0,-1.0
94.524,92.537,92.814,94.597,93.018,92.969,92.902,92.835,94.116,94.72,94.895,92.853,94.366,93.803,93.982,148.56,93.205,94.498,94.255,94.627,93.263,100.716,94.215,93.823,93.969,93.508,76.952,94.278,94.152,82.24,94.301,92.714,94.417,31.773,94.394,101.978,-1.0,-1.0,-1.0,-1.0
